"condition1","condition2","t_statistic","df","p_value","mean_cond1","mean_cond2","method"
"14G03","14G05",-0.0266596980748093,1.17834008108297,0.982515231843493,29044,29463.5,"Welch Two Sample t-test"
"14G03","14G06",-0.270009769352401,1.07814924217185,0.829575756806458,29044,35331.5,"Welch Two Sample t-test"
"14G03","14G07",2.43669845751822,1.6374807194355,0.162212583937027,29044,7643,"Welch Two Sample t-test"
"14G03","14G08",0.114825032002448,1.61285397505592,0.921232599972286,29044,28016.5,"Welch Two Sample t-test"
"14G03","14G09",0.785489970746605,1.41064996734084,0.542429331607505,29044,20602.5,"Welch Two Sample t-test"
"14G03","14G10",5.41008294427157,1.4087234734689,0.0655804188406471,29044,2110,"Welch Two Sample t-test"
"14G03","14G11",5.39089673898533,1.20169318471244,0.0870733135697352,29044,3471.5,"Welch Two Sample t-test"
"14G03","14H02",4.62976797285935,1.01351584223617,0.132944789821122,29044,8051.5,"Welch Two Sample t-test"
"14G03","14H03",0.862818542643072,1.24784823716788,0.522322814824232,29044,17383.5,"Welch Two Sample t-test"
"14G03","14H04",0.756265624334036,1.33358298816085,0.560250281849165,29044,20116.5,"Welch Two Sample t-test"
"14G03","14H05",-0.517499216138552,1.16376416525094,0.685903399815847,29044,37518,"Welch Two Sample t-test"
"14G03","14H06",3.59557377148386,1.2055440020612,0.138290021946809,29044,11972.5,"Welch Two Sample t-test"
"14G03","14H07",0.251334090324485,1.10970877781629,0.840014809643132,29044,24070.5,"Welch Two Sample t-test"
"14G03","14H08",-0.554331528454044,1.02862939577357,0.67568479046211,29044,50128.5,"Welch Two Sample t-test"
"14G03","14H09",6.26214534153128,1.00932065036646,0.099265971026259,29044,679.5,"Welch Two Sample t-test"
"14G03","14H10",0.682945540402691,1.14438897847482,0.606463209096381,29044,17179.5,"Welch Two Sample t-test"
"14G03","14H11",0.0976214982935415,1.0715660663051,0.937228594209349,29044,26672,"Welch Two Sample t-test"
"14G04","14G05",1.00218189312482,1.35791789952578,0.461437437169169,45907.5,29463.5,"Welch Two Sample t-test"
"14G04","14G06",0.44537959667687,1.1601204751306,0.724856126571923,45907.5,35331.5,"Welch Two Sample t-test"
"14G04","14G07",3.85030528648194,1.95684330301807,0.0634725764754951,45907.5,7643,"Welch Two Sample t-test"
"14G04","14G08",1.77407343606464,1.94182108319352,0.221794913876054,45907.5,28016.5,"Welch Two Sample t-test"
"14G04","14G09",2.16099802901702,1.73984112005716,0.181956969934039,45907.5,20602.5,"Welch Two Sample t-test"
"14G04","14G10",6.42881732950307,1.20535307062461,0.0704112639371627,45907.5,2110,"Welch Two Sample t-test"
"14G04","14G11",6.38807061882258,1.09872938689849,0.0840167099347654,45907.5,3471.5,"Welch Two Sample t-test"
"14G04","14H02",5.82836411266878,1.00656432332644,0.107052604089497,45907.5,8051.5,"Welch Two Sample t-test"
"14G04","14H03",1.99577298234238,1.4857815081696,0.226242843229357,45907.5,17383.5,"Welch Two Sample t-test"
"14G04","14H04",2.03275020395358,1.62854703631692,0.207374050916672,45907.5,20116.5,"Welch Two Sample t-test"
"14G04","14H05",0.492848250096535,1.32998334445489,0.691122709289946,45907.5,37518,"Welch Two Sample t-test"
"14G04","14H06",5.10603165039305,1.10064541308456,0.106586457091497,45907.5,11972.5,"Welch Two Sample t-test"
"14G04","14H07",1.0742577423034,1.22370920500316,0.450111074546747,45907.5,24070.5,"Welch Two Sample t-test"
"14G04","14H08",-0.110153800167694,1.05891043345633,0.929386084127046,45907.5,50128.5,"Welch Two Sample t-test"
"14G04","14H09",6.96690610883372,1.0045267354922,0.0900371014715184,45907.5,679.5,"Welch Two Sample t-test"
"14G04","14H10",1.59739934682097,1.29234273013699,0.312644634620915,45907.5,17179.5,"Welch Two Sample t-test"
"14G04","14H11",0.777538447265761,1.14674906071819,0.565287098990679,45907.5,26672,"Welch Two Sample t-test"
"14G05","14G06",-0.21441123075318,1.73197774720841,0.852769258558646,29463.5,35331.5,"Welch Two Sample t-test"
"14G05","14G07",1.29504510585548,1.47000976967926,0.362017095753708,29463.5,7643,"Welch Two Sample t-test"
"14G05","14G08",0.0854386139284932,1.49128277304812,0.941942892093609,29463.5,28016.5,"Welch Two Sample t-test"
"14G05","14G09",0.493610721849001,1.71224006770656,0.67752794026867,29463.5,20602.5,"Welch Two Sample t-test"
"14G05","14G10",1.79761205592161,1.03840396546933,0.316171069352796,29463.5,2110,"Welch Two Sample t-test"
"14G05","14G11",1.71662150138853,1.01831701165726,0.332467202066021,29463.5,3471.5,"Welch Two Sample t-test"
"14G05","14H02",1.42016911961082,1.00121500170256,0.390361055596183,29463.5,8051.5,"Welch Two Sample t-test"
"14G05","14H03",0.612166686520461,1.94584534761661,0.604264865277229,29463.5,17383.5,"Welch Two Sample t-test"
"14G05","14H04",0.502417839938859,1.82179152996348,0.669469731367394,29463.5,20116.5,"Welch Two Sample t-test"
"14G05","14H05",-0.369606123262543,1.99626709510027,0.747200608803407,29463.5,37518,"Welch Two Sample t-test"
"14G05","14H06",1.15507730603974,1.01867422215667,0.451537085535532,29463.5,11972.5,"Welch Two Sample t-test"
"14G05","14H07",0.220473549339323,1.89053179497715,0.84700322162869,29463.5,24070.5,"Welch Two Sample t-test"
"14G05","14H08",-0.508200143880124,1.31067524639853,0.68357408044321,29463.5,50128.5,"Welch Two Sample t-test"
"14G05","14H09",1.90930321292931,1.00083785655381,0.306988241784025,29463.5,679.5,"Welch Two Sample t-test"
"14G05","14H10",0.544712015393796,1.97753589440216,0.641114514348229,29463.5,17179.5,"Welch Two Sample t-test"
"14G05","14H11",0.0988708153776614,1.68788475514197,0.931698933292047,29463.5,26672,"Welch Two Sample t-test"
"14G06","14G07",1.15115071552466,1.21483733017578,0.427752681025438,35331.5,7643,"Welch Two Sample t-test"
"14G06","14G08",0.303352589941352,1.22568071475439,0.80499383918272,35331.5,28016.5,"Welch Two Sample t-test"
"14G06","14G09",0.593016355818122,1.35267663336865,0.636881712197344,35331.5,20602.5,"Welch Two Sample t-test"
"14G06","14G10",1.44826549797541,1.01672442565299,0.381890607733464,35331.5,2110,"Welch Two Sample t-test"
"14G06","14G11",1.39193502049629,1.00797497705813,0.395278491700323,35331.5,3471.5,"Welch Two Sample t-test"
"14G06","14H02",1.19405490455966,1.00052895936437,0.443759582999768,35331.5,8051.5,"Welch Two Sample t-test"
"14G06","14H03",0.686236898198307,1.56694567605136,0.579844049535509,35331.5,17383.5,"Welch Two Sample t-test"
"14G06","14H04",0.601071050706641,1.43331470493897,0.628845192188555,35331.5,20116.5,"Welch Two Sample t-test"
"14G06","14H05",-0.0788194548850462,1.7748162972812,0.945145536827653,35331.5,37518,"Welch Two Sample t-test"
"14G06","14H06",1.02049437572792,1.00813052341079,0.492454355760084,35331.5,11972.5,"Welch Two Sample t-test"
"14G06","14H07",0.376838165397989,1.94464181561565,0.743427073675572,35331.5,24070.5,"Welch Two Sample t-test"
"14G06","14H08",-0.33524650518796,1.64533554322781,0.775245192886257,35331.5,50128.5,"Welch Two Sample t-test"
"14G06","14H09",1.51679210538224,1.00036476656755,0.371006326227105,35331.5,679.5,"Welch Two Sample t-test"
"14G06","14H10",0.640486687274551,1.83551725708834,0.592516125961033,35331.5,17179.5,"Welch Two Sample t-test"
"14G06","14H11",0.26207318729578,1.99611884781656,0.817830734870066,35331.5,26672,"Welch Two Sample t-test"
"14G07","14G08",-1.88863523332916,1.99872725695576,0.199620677200068,7643,28016.5,"Welch Two Sample t-test"
"14G07","14G09",-1.05188733106821,1.87995488000633,0.409137083226498,7643,20602.5,"Welch Two Sample t-test"
"14G07","14G10",0.707964653965629,1.15298118163049,0.594602109250428,7643,2110,"Welch Two Sample t-test"
"14G07","14G11",0.544020823717768,1.07327775687098,0.677749482833381,7643,3471.5,"Welch Two Sample t-test"
"14G07","14H02",-0.0541765880534075,1.00486675815221,0.965511442998162,7643,8051.5,"Welch Two Sample t-test"
"14G07","14H03",-0.658300605754965,1.62308843424946,0.591257294978668,7643,17383.5,"Welch Two Sample t-test"
"14G07","14H04",-0.94117272694248,1.77705364860125,0.456447642695615,7643,20116.5,"Welch Two Sample t-test"
"14G07","14H05",-1.71223237732219,1.43510259824055,0.275227619736631,7643,37518,"Welch Two Sample t-test"
"14G07","14H06",-0.564431417989308,1.07470307962887,0.667508267535257,7643,11972.5,"Welch Two Sample t-test"
"14G07","14H07",-0.79416874434571,1.29864171354525,0.5462993887391,7643,24070.5,"Welch Two Sample t-test"
"14G07","14H08",-1.10323129614528,1.07940277025419,0.458009357129935,7643,50128.5,"Welch Two Sample t-test"
"14G07","14H09",0.923869976135509,1.00335609166561,0.52476459644608,7643,679.5,"Welch Two Sample t-test"
"14G07","14H10",-0.518640645305925,1.3873835107034,0.674579185066688,7643,17179.5,"Welch Two Sample t-test"
"14G07","14H11",-0.760136731660193,1.19706332573387,0.568457865420571,7643,26672,"Welch Two Sample t-test"
"14G08","14G09",0.59603635962215,1.90040903642742,0.614378764272639,28016.5,20602.5,"Welch Two Sample t-test"
"14G08","14G10",3.23789834743108,1.14553268050359,0.164751080142019,28016.5,2110,"Welch Two Sample t-test"
"14G08","14G11",3.12394540814736,1.06967953190404,0.18401422669131,28016.5,3471.5,"Welch Two Sample t-test"
"14G08","14H02",2.58198283551642,1.00462718651289,0.234310544058216,28016.5,8051.5,"Welch Two Sample t-test"
"14G08","14H03",0.713847851138577,1.64785265752556,0.562733459434372,28016.5,17383.5,"Welch Two Sample t-test"
"14G08","14H04",0.59116373580539,1.80150989454823,0.620019744152233,28016.5,20116.5,"Welch Two Sample t-test"
"14G08","14H05",-0.541954020032256,1.45522147378029,0.659117895408214,28016.5,37518,"Welch Two Sample t-test"
"14G08","14H06",2.04131646263935,1.07103522646478,0.276844654661677,28016.5,11972.5,"Welch Two Sample t-test"
"14G08","14H07",0.19011361236951,1.31334448382741,0.874348091274564,28016.5,24070.5,"Welch Two Sample t-test"
"14G08","14H08",-0.573620051038679,1.08349987650287,0.662390849040974,28016.5,50128.5,"Welch Two Sample t-test"
"14G08","14H09",3.53663736774503,1.00319088333019,0.174799596988496,28016.5,679.5,"Welch Two Sample t-test"
"14G08","14H10",0.586825216730545,1.40575762660868,0.637493587878297,28016.5,17179.5,"Welch Two Sample t-test"
"14G08","14H11",0.0535823103936772,1.2070507015829,0.964736280990888,28016.5,26672,"Welch Two Sample t-test"
"14G09","14G10",1.85448545124588,1.09160919039887,0.298530170360611,20602.5,2110,"Welch Two Sample t-test"
"14G09","14G11",1.73801884421462,1.04375219833658,0.324515160350906,20602.5,3471.5,"Welch Two Sample t-test"
"14G09","14H02",1.28628275841814,1.00290330688089,0.420234855078944,20602.5,8051.5,"Welch Two Sample t-test"
"14G09","14H03",0.200682243346611,1.87247081453986,0.860612805374429,20602.5,17383.5,"Welch Two Sample t-test"
"14G09","14H04",0.0332221067996151,1.97544806990349,0.976548063317671,20602.5,20116.5,"Welch Two Sample t-test"
"14G09","14H05",-0.913633045313416,1.66904138836727,0.473284497312173,20602.5,37518,"Welch Two Sample t-test"
"14G09","14H06",0.875370418848483,1.04460474108088,0.537151783097613,20602.5,11972.5,"Welch Two Sample t-test"
"14G09","14H07",-0.160612066736882,1.48075510441708,0.891529596111804,20602.5,24070.5,"Welch Two Sample t-test"
"14G09","14H08",-0.75698217621357,1.13272262920511,0.575077029548518,20602.5,50128.5,"Welch Two Sample t-test"
"14G09","14H09",2.04225788449979,1.00200210165169,0.289487237256785,20602.5,679.5,"Welch Two Sample t-test"
"14G09","14H10",0.176420776593283,1.60650938450091,0.879622610020235,20602.5,17179.5,"Welch Two Sample t-test"
"14G09","14H11",-0.235358014029924,1.32457493692163,0.845076575968764,20602.5,26672,"Welch Two Sample t-test"
"14G10","14G11",-0.536309357546426,1.77698678735811,0.651229354218002,2110,3471.5,"Welch Two Sample t-test"
"14G10","14H02",-2.80024851593161,1.06318828859196,0.206237667142015,2110,8051.5,"Welch Two Sample t-test"
"14G10","14H03",-1.18337958495921,1.05376411412257,0.438845323906137,2110,17383.5,"Welch Two Sample t-test"
"14G10","14H04",-1.62165548773449,1.07328774756526,0.339207850009436,2110,20116.5,"Welch Two Sample t-test"
"14G10","14H05",-2.23014019515246,1.03522231076485,0.261553496331089,2110,37518,"Welch Two Sample t-test"
"14G10","14H06",-3.87276850008486,1.78640369677704,0.0724404510718099,2110,11972.5,"Welch Two Sample t-test"
"14G10","14H07",-1.13324474869921,1.02351182136574,0.456908025917943,2110,24070.5,"Welch Two Sample t-test"
"14G10","14H08",-1.26951689052762,1.00611912511384,0.423787267867649,2110,50128.5,"Welch Two Sample t-test"
"14G10","14H09",0.677430248626214,1.0435970334866,0.617070953034955,2110,679.5,"Welch Two Sample t-test"
"14G10","14H10",-0.89147140449901,1.03101010685596,0.532853272206751,2110,17179.5,"Welch Two Sample t-test"
"14G10","14H11",-1.02490189596164,1.01531196890722,0.490124547596068,2110,26672,"Welch Two Sample t-test"
"14G11","14H02",-3.07471303398955,1.13207166034092,0.176248829667682,3471.5,8051.5,"Welch Two Sample t-test"
"14G11","14H03",-1.0853549560703,1.02565015465123,0.470394232421053,3471.5,17383.5,"Welch Two Sample t-test"
"14G11","14H04",-1.51311468927477,1.03498142948374,0.365814733587618,3471.5,20116.5,"Welch Two Sample t-test"
"14G11","14H05",-2.15416480922341,1.01679874068401,0.273417646237538,3471.5,37518,"Welch Two Sample t-test"
"14G11","14H06",-4.14697802930422,1.99981345274589,0.0535312051300822,3471.5,11972.5,"Welch Two Sample t-test"
"14G11","14H07",-1.06623239819591,1.01121211181344,0.478048862149395,3471.5,24070.5,"Welch Two Sample t-test"
"14G11","14H08",-1.23450687303736,1.00291774435746,0.432979821010019,3471.5,50128.5,"Welch Two Sample t-test"
"14G11","14H09",1.89272759505229,1.09128535370532,0.29308812218908,3471.5,679.5,"Welch Two Sample t-test"
"14G11","14H10",-0.814187887597193,1.01478899706816,0.563366039781564,3471.5,17179.5,"Welch Two Sample t-test"
"14G11","14H11",-0.970020359888424,1.00730138874543,0.508749899838255,3471.5,26672,"Welch Two Sample t-test"
"14H02","14H03",-0.732385882326921,1.00170155941207,0.597403328750276,8051.5,17383.5,"Welch Two Sample t-test"
"14H02","14H04",-1.10568113993695,1.0023208970838,0.467743374489952,8051.5,20116.5,"Welch Two Sample t-test"
"14H02","14H05",-1.87167513589559,1.00111427715405,0.312174199588486,8051.5,37518,"Welch Two Sample t-test"
"14H02","14H06",-2.6085540965102,1.12956640146044,0.209356013808716,8051.5,11972.5,"Welch Two Sample t-test"
"14H02","14H07",-0.831331788495316,1.00074368154146,0.558385152738044,8051.5,24070.5,"Welch Two Sample t-test"
"14H02","14H08",-1.1140816444087,1.00019352369639,0.46565162350655,8051.5,50128.5,"Welch Two Sample t-test"
"14H02","14H09",15.2663595653225,1.93469999759134,0.00488660320198073,8051.5,679.5,"Welch Two Sample t-test"
"14H02","14H10",-0.54402588971463,1.00098095336087,0.682736048771207,8051.5,17179.5,"Welch Two Sample t-test"
"14H02","14H11",-0.779854486958976,1.00048428077342,0.578292799373461,8051.5,26672,"Welch Two Sample t-test"
"14H03","14H04",-0.162994088082091,1.95368428415449,0.885817256692373,17383.5,20116.5,"Welch Two Sample t-test"
"14H03","14H05",-0.99445145161756,1.91662849577428,0.428661663075745,17383.5,37518,"Welch Two Sample t-test"
"14H03","14H06",0.422091031549607,1.02615028990945,0.744311807433027,17383.5,11972.5,"Welch Two Sample t-test"
"14H03","14H07",-0.289543490411779,1.73392301052413,0.803048892472428,17383.5,24070.5,"Welch Two Sample t-test"
"14H03","14H08",-0.8215759176081,1.22456137107699,0.540685888101484,17383.5,50128.5,"Welch Two Sample t-test"
"14H03","14H09",1.31112174489147,1.00117338351655,0.414621626332171,17383.5,679.5,"Welch Two Sample t-test"
"14H03","14H10",0.00968575058320058,1.86538848017172,0.99320696343806,17383.5,17179.5,"Welch Two Sample t-test"
"14H03","14H11",-0.343269157200852,1.52656625853602,0.772730741658555,17383.5,26672,"Welch Two Sample t-test"
"14H04","14H05",-0.908789247214387,1.78034155702458,0.469364818474828,20116.5,37518,"Welch Two Sample t-test"
"14H04","14H06",0.74020667260539,1.03566331025729,0.590856110704293,20116.5,11972.5,"Welch Two Sample t-test"
"14H04","14H07",-0.178607216059487,1.58118365242269,0.878427221694706,20116.5,24070.5,"Welch Two Sample t-test"
"14H04","14H08",-0.763479155361482,1.16561459197122,0.569577007400554,20116.5,50128.5,"Welch Two Sample t-test"
"14H04","14H09",1.78159896854831,1.0016004749831,0.325314369163723,20116.5,679.5,"Welch Two Sample t-test"
"14H04","14H10",0.146792435532145,1.71719956164973,0.898677579758245,20116.5,17179.5,"Welch Two Sample t-test"
"14H04","14H11",-0.249763183233344,1.39990972559937,0.834438996463165,20116.5,26672,"Welch Two Sample t-test"
"14H05","14H06",1.61616457538278,1.0171263515077,0.349697210263115,37518,11972.5,"Welch Two Sample t-test"
"14H05","14H07",0.540554975098303,1.92347296560283,0.644844699386375,37518,24070.5,"Welch Two Sample t-test"
"14H05","14H08",-0.308213305373195,1.33718219641065,0.799022047209475,37518,50128.5,"Welch Two Sample t-test"
"14H05","14H09",2.340137580769,1.00076839759615,0.256938533910326,37518,679.5,"Welch Two Sample t-test"
"14H05","14H10",0.88419906397936,1.99193457520347,0.470189737450192,37518,17179.5,"Welch Two Sample t-test"
"14H05","14H11",0.379294767058373,1.73112629096585,0.745856386648923,37518,26672,"Welch Two Sample t-test"
"14H06","14H07",-0.626174973509674,1.0114307892247,0.642889200666446,11972.5,24070.5,"Welch Two Sample t-test"
"14H06","14H08",-1.00956287506169,1.00297465453522,0.496574398054037,11972.5,50128.5,"Welch Two Sample t-test"
"14H06","14H09",7.58523676632314,1.08954598728418,0.0709192602044538,11972.5,679.5,"Welch Two Sample t-test"
"14H06","14H10",-0.309248093281752,1.01507742308547,0.808474626845116,11972.5,17179.5,"Welch Two Sample t-test"
